id ,Title,Authors
srp642,Beyond Item-Level Prediction: Fine-Grained CVR Modeling with Price SKU in E-Commerce Recommendation,"Huiling Wu:Fudan University;Ao Zhang:Taobao & Tmall Group of Alibaba;Junwei Xu:SIGS, Tsinghua University;Boya Du:Taobao & Tmall Group of Alibaba;Jialin Zhu:Taobao & Tmall Group of Alibaba;Yuning Jiang:Taobao & Tmall Group of Alibaba;Dakai Zhai:Taobao & Tmall Group of Alibaba"
srp656,Enhancing Trusted Multi-View Classification via Adaptive Regularization Guided by View-Specific Biases,"Zhiyuan Liu:School of Computer Engineering and Science, Shanghai University;Xiaodong Yue:Artificial Intelligence Institute, Shanghai University;Yufei Chen:School of Computer Science and Technology, Tongii University;Shijie Ding:School of Computer Engineering and Science, Shanghai University;Jie Shi:School of Computer Engineering and Science, Shanghai University"
srp671,Orion-Bix: Bi-Axial Attention for Tabular In-Context Learning,Mohamed Bouadi:Lexsi Labs;Pratinav Seth:Lexsi Labs;Aditya Tanna:Lexsi Labs;Vinay Kumar Sankarapu:Lexsi Labs
srp676,Truth with a Twist: The Rhetoric of Persuasion in Professional vs. Community-Authored Fact-Checks,Olesya Razuvayevskaya:The University of Sheffield;Kalina Bontcheva:The University of Sheffield
srp683,Multi-Behavior Sequential Modeling with Transition-Aware Graph Attention Network for E-Commerce Recommendation,Hanqi Jin:Taobao & Tmall Group of Alibaba;Gaoming Yang:Taobao & Tmall Group of Alibaba;Zhangming Chan:Taobao & Tmall Group of Alibaba;Yapeng Yuan:Taobao & Tmall Group of Alibaba;Longbin Li:Taobao & Tmall Group of Alibaba;Fei Sun:University of Chinese Academy of Sciences;Yeqiu Yang:Taobao & Tmall Group of Alibaba;Jian Wu:Taobao & Tmall Group of Alibaba;Yuning Jiang:Taobao & Tmall Group of Alibaba;Bo Zheng:Taobao & Tmall Group of Alibaba
srp689,Vertical Semi-Federated Learning for Efficient Online Advertising,"Wenjie Li:Shenzhen International Graduate School, Tsinghua University;Shu-Tao Xia:Tsinghua University;Jiangke Fan:Meituan;Teng Zhang:Meituan;Xingxing Wang:Meituan"
srp694,MiniAMIE: Quick and Dirty Rule Mining on Knowledge Graphs,"Luis Galárraga:Inria,University of Rennes;Julianne Guerbette:University of Rennes,CNRS;Isseïnie Sinouvassane:University of Rennes,CNRS;Paul Viallard:Inria,University of Rennes"
srp696,How Graphs Can Help You Stay Informed in an Evolving World,"MohammadHossein Bateni:Google;Lin Chen:Google;Hossein Esfandiari:Research, Google;Sasan Tavakkol:Google"
srp704,"What Is Your AI Agent Buying? Evaluation, Biases, Model Dependence, & Emerging Implications of Agentic E-Commerce",Amine Allouah:MyCustomAI;Omar Besbes:Columbia Business School;Josué D. Figueroa:MyCustomAI;Yash Kanoria:Columbia Business School;Akshit Kumar:Yale University
srp705,PRISM: LLM-Guided Semantic Clustering for High-Precision Topics,Connor Douglas:New York University;Utkucan Balci:Binghamton University;Joseph Aylett-Bullock:United Nations
srp709,CitiLink-Summ: A Dataset of Discussion Subjects Summaries in European Portuguese Municipal Meeting Minutes,"Miguel Marques:INESC TEC,University of Beira Interior;Ana Luísa Fernandes:INESC TEC,Universidade do Porto;Ana Filipa Pacheco:INESC TEC,Universidade do Porto;Rute Rebouças:INESC TEC,Universidade do Porto;Inês Cantante:INESC TEC,Universidade do Porto;José Isidro:INESC TEC,Universidade do Porto;Luís Filipe Cunha:INESC TEC,Universidade do Porto;Alípio Jorge:INESC TEC,Universidade do Porto;Nuno Guimarães:INESC TEC,Universidade do Porto;Sérgio Nunes:INESC TEC,Universidade do Porto;António Leal:University of Macau,Universidade do Porto;Purificação Silvano:INESC TEC,Universidade do Porto;Ricardo Campos:INESC TEC,University of Beira Interior"
srp717,Multi-Modal Enhanced Graph Transfer Learning for Digital Finance Fraud Detection,"Yuxin Liu:University of California, Riverside;Stephen Chan:American University of Sharjah;Jeffrey Chu:Renmin University of China;Yuanyuan Zhang:University of Manchester;Chenguang Yang:University of California, Riverside;Zihao Wang:The University of Tennessee at Chattanooga;Yulia R. Gel:Virginia Tech;Yuzhou Chen:University of California, Riverside"
srp718,Designing for the Next Click: Bandits for Real-Time Page Layout,Bhavtosh Rath:Target Corporation;Harshith Narasimhamurthy:Target Corporation;Bob Eisinger:Target Corporation;Cole Stiegler:Target Corporation;Adnan Awow:Target Corporation;Amit Pande:Target Corporation
srp726,"Deepfakes in the 2025 Canadian Election: Prevalence, Partisanship, and Platform Dynamics","Victor Livernoche:McGill University,Mila;Andreea Musulan:Université de Montréal,Mila;Zachary Yang:McGill University,Mila;Jean-François Godbout:Université de Montréal,Mila;Reihaneh Rabbany:McGill University,Mila"
srp727,Edit-Level Tracking of Narrative Changes in 10-K Filings,"Xiao Li:School of Computer Science, University College Dublin;Changhong Jin:School of Computer Science, University College Dublin;Yingjie Niu:School of Computer Science, University College Dublin;Jingyi Wang:College of Computer Science, Beijing University of Technology;Ruihai Dong:School of Computer Science, University College Dublin"
srp740,Real-Time Trend Prediction via Continually-Aligned LLM Query Generation,Zijing Hui:Meta Platforms;Wenhan Lyu:Meta Platforms;Shusen Wang:Meta Platforms;Li Chen:Meta Platforms;Chu Wang:Meta Platforms
srp742,Uncertainty-Aware Web-Conditioned Scientific Fact-Checking,Ashwin Vinod:The University of Texas at Austin;Katrin Erk:University of Massachusetts Amherst
srp745,Towards Token-Level Text Anomaly Detection,"Yang Cao:Great Bay University,Tsinghua University;Bicheng Yu:Great Bay University,Shenzhen University;Sikun Yang:Great Bay University,Dongguan Key Laboratory for AI and Dynamical Systems;Ming Liu:Deakin University;Yujiu Yang:Tsinghua University"
srp747,llm-tuna - Hyperparameter Optimization for LLM Inference,Thameem Abbas Ibrahim Bathusha:Red Hat LLC.;Aanya Sharma:Red Hat LLC.;Andy Huynh:Boston University;Rehan Samaratunga:Boston University;Ashish Kamra:Red Hat LLC.
srp750,From Random Forget-Sets to Realistic Natural-Language Deletion Requests,"Imran Ahsan:Department of Smart Cities, Chung-Ang University, South Korea;Jinsung Kim:Department of Computer Science and Engineering, Chung-Ang University, South Korea;Mucheol Kim:Department of Computer Science and Engineering, Chung-Ang University, South Korea"
srp757,Retrieval Collapses When AI Pollutes the Web,Hongyeon Yu:NAVER Corp.;Dongchan Kim:NAVER Corp.;Young-Bum Kim:NAVER Corp.
srp770,Multimodal Topic Discovery in Web Media via von Mises-Fisher Mixture Neural Topic Models,"Dayu Guo:Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal-Hong Kong Baptist University;Zhiwen Luo:Concordia Institute for Information Systems Engineering, Concordia University;Nizar Bouguila:Concordia Institute for Information Systems Engineering, Concordia University;Wentao Fan:Guangdong Provincial/Zhuhai Key Laboratory IRADS and Department of Computer Science, Beijing Normal-Hong Kong Baptist University"
srp771,Predicting Expectancy Violations Using Eye-Tracking Features: A Machine Learning Approach,"Sakrapee Paisalnan:Electrical Engineering, Silpakorn University;Yashar Moshfeghi:Computer and Information Sciences, University of Strathclyde"
srp775,SEER: Set Encoding for Efficient Representation in Large-Scale E-commerce,Yining Lin:eBay Inc.;Yuming Shen:eBay Inc.;Yipeng Zhang:eBay Inc.;Canran Xu:eBay Inc.
srp776,ReSuMe: Retriever-Summarizer Mutual Enhancement via Reinforcement Learning,"Owais Makroo:IIT Kharagpur,Amazon Inc.;Nikhil Pattisapu:Amazon Inc.;Karan Gupta:Amazon Inc.;Ankit Gandhi:Amazon Inc.;Vijay Huddar:Amazon Inc.;Atul Saroop:Amazon Inc"
srp803,Agent-Enhanced Heterogeneous Graph RAG for Academic Question Answering,Runsong Jia:University of Technology Sydney;Mengjia Wu:University of Technology Sydney;Ying Ding:University of Texas at Austin;Jie Lu:University of Technology Sydney;Yi Zhang:University of Technology Sydney
srp807,Causal Pre-training Under the Fairness Lens: An Empirical Study of TabPFN,"Qinyi Liu:Centre for the Science of Learning & Technology (SLATE), University of Bergen;Mohammad Khalil:Centre for the Science of Learning & Technology (SLATE), University of Bergen;Naman Goel:Department of Computer Science, University of Oxford,Alan Turing Institute"
srp814,STAR: Semantic Table Representation with Header-Aware Clustering and Adaptive Weighted Fusion,"Shui-Hsiang Hsu:Computer Science and Engineering, National Chung Hsing University,Smart Sustainable New Agriculture Research Center (SMARTer);Tsung-Hsiang Chou:Computer Science and Engineering, National Chung Hsing University,Smart Sustainable New Agriculture Research Center (SMARTer);Chen-Jui Yu:Computer Science and Engineering, National Chung Hsing University,Smart Sustainable New Agriculture Research Center (SMARTer);Yao-Chung Fan:Computer Science and Engineering, National Chung Hsing University,Smart Sustainable New Agriculture Research Center (SMARTer)"
srp816,ULoR: Uncertainty-Aware Leave-One-Out Refinement Framework for Diagnosis Prediction,"Jie Zhang:College of Computer and Data Science, College of Computer and Data Science, Fuzhou University;Wanzi Shao:College of Computer and Data Science, College of Computer and Data Science, Fuzhou University;Tan Yanchao:College of Computer and Data Science, College of Computer and Data Science, Fuzhou University"
srp836,"Lurkers, Interactors, Creators: Modeling Behavioral and Ideological Diversity on X",Cai Yang:National University of Singapore;Kokil Jaidka:National University of Singapore;Yphtach Lelkes:University of Pennsylvania;Subhayan Mukerjee:National University of Singapore
srp837,Tabular Foundation Models are Strong Graph Anomaly Detectors,"Yunhui Liu:State Key Laboratory for Novel Software Technology, Nanjing University,Ant Group;Tieke He:State Key Laboratory for Novel Software Technology, Nanjing University;Yongchao Liu:Ant Group;Can Yi:Ant Group;Hong Jin:Ant Group;Chuntao Hong:Ant Group"
srp859,Weighted Reservoir Sampling with Replacement from Data Streams,Adriano Meligrana:Sapienza University of Rome;Adriano Fazzone:Intesa Sanpaolo Innovation Center
srp878,Multi-field Balance-aware Calibration of Predictions in Online Advertising,Zi-Kang Wang:Nanjing University;Lei Gong:Huawei Technologies (China);Shu-Ting Shi:Huawei Technologies (China);Lan-Zhe Guo:Nanjing University;Mu-Yu Zhang:Huawei Technologies (China)
